id,nombre,precio,calificacion,stock
3215,Producto_3215,29.54,3,65
3216,Producto_3216,635.99,1,33
3217,Producto_3217,606.32,5,87
3218,Producto_3218,254.85,4,84
3219,Producto_3219,220.09,3,35
3220,Producto_3220,919.74,5,2
3221,Producto_3221,291.1,2,87
3222,Producto_3222,496.35,3,79
3223,Producto_3223,81.5,2,77
3224,Producto_3224,419.12,2,87
3225,Producto_3225,134.15,5,90
3226,Producto_3226,39.67,5,34
3227,Producto_3227,415.67,4,97
3228,Producto_3228,583.6,3,68
3229,Producto_3229,487.55,3,2
3230,Producto_3230,646.58,1,47
3231,Producto_3231,74.26,5,83
3232,Producto_3232,677.63,5,77
3233,Producto_3233,480.48,3,43
3234,Producto_3234,635.26,1,11
3235,Producto_3235,798.74,1,76
3236,Producto_3236,906.29,4,67
3237,Producto_3237,557.6,2,51
3238,Producto_3238,728.33,5,94
3239,Producto_3239,786.2,4,76
3240,Producto_3240,846.03,4,100
3241,Producto_3241,965.24,4,61
3242,Producto_3242,404.8,2,95
3243,Producto_3243,224.68,4,20
3244,Producto_3244,48.29,1,50
3245,Producto_3245,536.89,2,26
3246,Producto_3246,257.72,1,83
3247,Producto_3247,434.94,4,9
3248,Producto_3248,456.24,1,3
3249,Producto_3249,489.79,2,66
3250,Producto_3250,208.13,3,83
3251,Producto_3251,71.96,3,59
3252,Producto_3252,522.65,1,90
3253,Producto_3253,370.6,2,46
3254,Producto_3254,628.15,5,38
3255,Producto_3255,365.31,4,54
3256,Producto_3256,947.2,2,61
3257,Producto_3257,694.19,1,63
3258,Producto_3258,601.99,4,0
3259,Producto_3259,891.35,3,28
3260,Producto_3260,380.66,2,47
3261,Producto_3261,746.62,4,41
3262,Producto_3262,483.73,3,24
3263,Producto_3263,177.93,5,56
3264,Producto_3264,547.7,2,88
3265,Producto_3265,73.07,3,82
3266,Producto_3266,419.38,2,8
3267,Producto_3267,910.48,4,57
3268,Producto_3268,129.13,3,65
3269,Producto_3269,885.73,4,73
3270,Producto_3270,818.85,3,44
3271,Producto_3271,357.11,4,42
3272,Producto_3272,436.32,2,16
3273,Producto_3273,552.28,2,21
3274,Producto_3274,656.48,4,53
3275,Producto_3275,244.34,5,21
3276,Producto_3276,189.01,5,40
3277,Producto_3277,52.11,2,95
3278,Producto_3278,62.66,5,86
3279,Producto_3279,101.94,2,52
3280,Producto_3280,774.67,4,5
3281,Producto_3281,811.36,3,7
3282,Producto_3282,260.68,4,98
3283,Producto_3283,886.8,3,77
3284,Producto_3284,36.41,1,9
3285,Producto_3285,480.83,2,90
3286,Producto_3286,125.93,1,15
3287,Producto_3287,887.94,4,95
3288,Producto_3288,347.17,1,9
3289,Producto_3289,512.39,5,0
3290,Producto_3290,832.83,2,58
3291,Producto_3291,876.53,2,2
3292,Producto_3292,790.24,2,50
3293,Producto_3293,407.96,2,72
3294,Producto_3294,848.66,3,62
3295,Producto_3295,244.13,1,90
3296,Producto_3296,648.3,1,99
3297,Producto_3297,347.27,1,92
3298,Producto_3298,440.84,5,44
3299,Producto_3299,895.71,3,21
3300,Producto_3300,580.76,2,65
3301,Producto_3301,889.82,1,37
3302,Producto_3302,754.37,3,39
3303,Producto_3303,189.37,4,63
3304,Producto_3304,626.68,3,95
3305,Producto_3305,858.2,3,38
3306,Producto_3306,222.04,2,85
3307,Producto_3307,529.21,2,99
3308,Producto_3308,15.96,3,3
3309,Producto_3309,368.07,2,1
3310,Producto_3310,183.64,5,40
3311,Producto_3311,568.82,5,92
3312,Producto_3312,299.45,1,17
3313,Producto_3313,10.31,4,66
3314,Producto_3314,742.88,3,4
3315,Producto_3315,324.72,1,10
3316,Producto_3316,977.85,4,41
3317,Producto_3317,565.18,4,34
3318,Producto_3318,98.31,3,91
3319,Producto_3319,323.51,4,28
3320,Producto_3320,724.09,5,16
3321,Producto_3321,396.55,5,100
3322,Producto_3322,34.39,5,22
3323,Producto_3323,870.14,4,7
3324,Producto_3324,734.48,4,69
3325,Producto_3325,42.22,3,0
3326,Producto_3326,188.18,5,65
3327,Producto_3327,172.88,4,97
3328,Producto_3328,187.61,5,10
3329,Producto_3329,573.05,1,38
3330,Producto_3330,106.53,4,72
3331,Producto_3331,552.26,1,14
3332,Producto_3332,572.66,1,56
3333,Producto_3333,673.38,3,2
3334,Producto_3334,412.72,1,84
3335,Producto_3335,112.57,4,58
3336,Producto_3336,657.7,2,60
3337,Producto_3337,82.76,5,97
3338,Producto_3338,408.57,1,40
3339,Producto_3339,341.53,5,40
3340,Producto_3340,531.28,2,99
3341,Producto_3341,800.52,1,3
3342,Producto_3342,282.7,2,58
3343,Producto_3343,825.22,3,30
3344,Producto_3344,478.89,2,93
3345,Producto_3345,867.91,5,2
3346,Producto_3346,574.56,4,88
3347,Producto_3347,505.95,2,90
3348,Producto_3348,979.21,4,70
3349,Producto_3349,794.87,3,21
3350,Producto_3350,402.24,4,89
3351,Producto_3351,969.54,1,88
3352,Producto_3352,184.63,1,96
3353,Producto_3353,106.8,1,9
3354,Producto_3354,159.85,3,54
3355,Producto_3355,307.9,1,41
3356,Producto_3356,695.34,1,26
3357,Producto_3357,346.89,2,86
3358,Producto_3358,330.22,2,6
3359,Producto_3359,881.42,4,57
3360,Producto_3360,689.54,1,20
3361,Producto_3361,407.17,2,19
3362,Producto_3362,579.83,5,1
3363,Producto_3363,351.86,4,79
3364,Producto_3364,909.67,4,81
3365,Producto_3365,125.43,1,89
3366,Producto_3366,666.81,5,35
3367,Producto_3367,202.75,4,39
3368,Producto_3368,516.78,3,31
3369,Producto_3369,414.47,1,91
3370,Producto_3370,300.67,4,77
3371,Producto_3371,640.9,5,97
3372,Producto_3372,883.37,4,58
3373,Producto_3373,232.68,4,51
3374,Producto_3374,950.23,1,84
3375,Producto_3375,129.27,5,81
3376,Producto_3376,895.03,2,97
3377,Producto_3377,403.27,5,60
3378,Producto_3378,406.45,2,60
3379,Producto_3379,235.85,1,69
3380,Producto_3380,751.24,4,88
3381,Producto_3381,678.54,4,47
3382,Producto_3382,922.07,5,9
3383,Producto_3383,306.42,2,4
3384,Producto_3384,540.75,1,11
3385,Producto_3385,656.18,1,35
3386,Producto_3386,876.85,2,43
3387,Producto_3387,147.93,1,38
3388,Producto_3388,538.63,1,73
3389,Producto_3389,292.6,3,42
3390,Producto_3390,352.19,3,47
3391,Producto_3391,744.07,5,36
3392,Producto_3392,58.28,3,100
3393,Producto_3393,236.63,2,31
3394,Producto_3394,333.16,4,35
3395,Producto_3395,136.83,3,66
3396,Producto_3396,661.73,5,89
3397,Producto_3397,912.22,1,28
3398,Producto_3398,413.52,5,52
3399,Producto_3399,926.37,2,83
3400,Producto_3400,844.83,4,62
3401,Producto_3401,593.52,5,10
3402,Producto_3402,333.63,1,79
3403,Producto_3403,557.29,4,26
3404,Producto_3404,660.65,4,73
3405,Producto_3405,553.32,4,18
3406,Producto_3406,398.7,4,99
3407,Producto_3407,460.38,5,17
3408,Producto_3408,440.48,1,53
3409,Producto_3409,477.75,2,46
3410,Producto_3410,807.28,5,81
3411,Producto_3411,525.91,1,86
3412,Producto_3412,326.83,3,36
3413,Producto_3413,343.48,5,78
3414,Producto_3414,312.41,1,35
3415,Producto_3415,844.17,4,40
3416,Producto_3416,890.13,4,37
3417,Producto_3417,750.12,3,64
3418,Producto_3418,744.27,3,18
3419,Producto_3419,906.27,5,33
3420,Producto_3420,397.72,5,71
3421,Producto_3421,686.35,3,77
3422,Producto_3422,636.72,2,69
3423,Producto_3423,518.81,2,86
3424,Producto_3424,406.55,3,20
3425,Producto_3425,845.52,5,99
3426,Producto_3426,641.74,1,88
3427,Producto_3427,866.39,2,51
3428,Producto_3428,340.66,4,78
3429,Producto_3429,800.51,4,5
3430,Producto_3430,341.9,3,67
3431,Producto_3431,26.48,4,14
3432,Producto_3432,236.29,4,6
3433,Producto_3433,371.26,5,87
3434,Producto_3434,878.35,1,62
3435,Producto_3435,38.65,3,62
3436,Producto_3436,49.81,5,85
3437,Producto_3437,148.71,5,94
3438,Producto_3438,240.7,1,87
3439,Producto_3439,217.66,2,28
3440,Producto_3440,560.73,5,70
3441,Producto_3441,812.74,1,4
3442,Producto_3442,313.26,3,10
3443,Producto_3443,951.62,1,1
3444,Producto_3444,163.44,4,86
3445,Producto_3445,902.51,3,76
3446,Producto_3446,840.19,2,71
3447,Producto_3447,30.15,3,53
3448,Producto_3448,216.9,4,24
3449,Producto_3449,694.22,1,7
3450,Producto_3450,557.0,1,49
3451,Producto_3451,804.12,3,84
3452,Producto_3452,811.19,4,88
3453,Producto_3453,628.0,2,78
3454,Producto_3454,102.43,2,41
3455,Producto_3455,522.29,4,7
3456,Producto_3456,989.14,3,41
3457,Producto_3457,606.15,1,0
3458,Producto_3458,139.81,3,59
3459,Producto_3459,959.1,4,51
3460,Producto_3460,885.72,4,100
3461,Producto_3461,778.46,1,79
3462,Producto_3462,602.31,3,18
3463,Producto_3463,332.41,2,50
3464,Producto_3464,460.41,5,17
3465,Producto_3465,854.24,2,71
3466,Producto_3466,36.12,3,78
3467,Producto_3467,543.13,4,65
3468,Producto_3468,642.66,4,70
3469,Producto_3469,570.14,2,71
3470,Producto_3470,572.64,5,10
3471,Producto_3471,515.19,1,82
3472,Producto_3472,902.8,1,99
3473,Producto_3473,658.37,1,78
3474,Producto_3474,258.55,3,4
3475,Producto_3475,590.42,5,100
3476,Producto_3476,551.92,3,0
3477,Producto_3477,119.29,3,48
3478,Producto_3478,196.87,3,8
3479,Producto_3479,237.58,1,82
3480,Producto_3480,873.04,4,66
3481,Producto_3481,769.42,4,88
3482,Producto_3482,677.9,5,51
3483,Producto_3483,491.02,5,25
3484,Producto_3484,204.46,3,27
3485,Producto_3485,706.57,5,78
3486,Producto_3486,568.62,2,63
3487,Producto_3487,414.83,5,0
3488,Producto_3488,785.29,1,42
3489,Producto_3489,651.23,2,64
3490,Producto_3490,162.17,1,12
3491,Producto_3491,37.49,4,55
3492,Producto_3492,780.75,3,94
3493,Producto_3493,145.19,3,44
3494,Producto_3494,86.11,2,98
3495,Producto_3495,306.04,1,79
3496,Producto_3496,978.06,2,64
3497,Producto_3497,772.34,5,19
3498,Producto_3498,718.01,3,64
3499,Producto_3499,520.1,2,65
3500,Producto_3500,273.91,1,60
3501,Producto_3501,517.96,3,12
3502,Producto_3502,705.41,3,85
3503,Producto_3503,459.33,5,86
3504,Producto_3504,977.54,2,69
3505,Producto_3505,836.15,2,8
3506,Producto_3506,887.99,5,23
3507,Producto_3507,129.24,4,3
3508,Producto_3508,635.83,5,90
3509,Producto_3509,281.75,3,23
3510,Producto_3510,609.4,1,100
3511,Producto_3511,130.05,1,71
3512,Producto_3512,144.22,3,43
3513,Producto_3513,246.45,4,20
3514,Producto_3514,622.49,4,4
3515,Producto_3515,483.03,5,54
3516,Producto_3516,878.15,1,58
3517,Producto_3517,885.89,4,76
3518,Producto_3518,174.68,5,20
3519,Producto_3519,941.87,5,65
3520,Producto_3520,996.3,1,43
3521,Producto_3521,250.96,5,77
3522,Producto_3522,651.78,5,53
3523,Producto_3523,265.9,1,16
3524,Producto_3524,671.95,5,42
3525,Producto_3525,405.11,2,97
3526,Producto_3526,919.75,5,85
3527,Producto_3527,792.2,4,3
3528,Producto_3528,230.44,2,41
3529,Producto_3529,912.87,2,53
3530,Producto_3530,321.67,2,18
3531,Producto_3531,706.34,1,1
3532,Producto_3532,475.18,4,97
3533,Producto_3533,883.73,3,17
3534,Producto_3534,339.22,4,79
3535,Producto_3535,991.63,1,74
3536,Producto_3536,779.33,3,97
3537,Producto_3537,816.43,3,36
3538,Producto_3538,491.62,1,60
3539,Producto_3539,685.35,5,23
3540,Producto_3540,392.27,4,34
3541,Producto_3541,921.85,1,58
3542,Producto_3542,632.47,5,77
3543,Producto_3543,64.04,5,34
3544,Producto_3544,121.53,5,4
3545,Producto_3545,898.72,4,9
3546,Producto_3546,92.88,2,90
3547,Producto_3547,381.02,5,59
3548,Producto_3548,342.3,1,44
3549,Producto_3549,43.75,4,23
3550,Producto_3550,705.24,2,85
3551,Producto_3551,438.25,5,28
3552,Producto_3552,650.63,3,56
3553,Producto_3553,654.7,5,68
3554,Producto_3554,462.23,5,7
3555,Producto_3555,816.87,5,43
3556,Producto_3556,438.31,1,35
3557,Producto_3557,312.2,5,59
3558,Producto_3558,103.55,2,32
3559,Producto_3559,894.14,3,46
3560,Producto_3560,226.65,3,3
3561,Producto_3561,860.74,2,80
3562,Producto_3562,175.25,5,59
3563,Producto_3563,563.96,4,52
3564,Producto_3564,260.7,2,51
3565,Producto_3565,359.31,4,37
3566,Producto_3566,285.27,2,76
3567,Producto_3567,374.44,2,90
3568,Producto_3568,809.73,2,97
3569,Producto_3569,759.6,5,72
3570,Producto_3570,272.19,5,60
3571,Producto_3571,621.46,4,5
3572,Producto_3572,500.78,4,55
3573,Producto_3573,742.97,4,78
3574,Producto_3574,970.4,2,97
3575,Producto_3575,612.75,2,31
3576,Producto_3576,897.93,4,18
3577,Producto_3577,674.31,3,3
3578,Producto_3578,208.8,2,57
3579,Producto_3579,708.44,2,38
3580,Producto_3580,300.64,4,20
3581,Producto_3581,961.4,1,70
3582,Producto_3582,548.47,1,17
3583,Producto_3583,407.8,2,48
3584,Producto_3584,780.0,2,22
3585,Producto_3585,114.42,1,74
3586,Producto_3586,244.95,1,90
3587,Producto_3587,702.04,5,43
3588,Producto_3588,937.89,3,53
3589,Producto_3589,19.33,4,96
3590,Producto_3590,395.35,1,20
3591,Producto_3591,526.38,3,27
3592,Producto_3592,445.95,4,40
3593,Producto_3593,224.19,3,83
3594,Producto_3594,983.07,3,45
3595,Producto_3595,797.38,3,4
3596,Producto_3596,887.89,4,2
3597,Producto_3597,383.42,1,23
3598,Producto_3598,963.96,4,94
3599,Producto_3599,547.23,5,76
3600,Producto_3600,452.25,5,64
3601,Producto_3601,893.66,4,73
3602,Producto_3602,126.97,3,19
3603,Producto_3603,513.97,1,82
3604,Producto_3604,611.01,1,42
3605,Producto_3605,831.01,4,84
3606,Producto_3606,76.23,2,89
3607,Producto_3607,507.78,1,11
3608,Producto_3608,636.24,1,12
3609,Producto_3609,679.16,4,52
3610,Producto_3610,929.18,4,60
3611,Producto_3611,472.51,4,97
3612,Producto_3612,153.45,4,0
3613,Producto_3613,868.84,4,60
3614,Producto_3614,27.08,3,17
3615,Producto_3615,241.89,4,95
3616,Producto_3616,748.6,2,90
3617,Producto_3617,414.44,3,15
3618,Producto_3618,479.43,4,84
3619,Producto_3619,716.11,2,43
3620,Producto_3620,761.56,3,82
3621,Producto_3621,252.75,3,83
3622,Producto_3622,540.2,5,9
3623,Producto_3623,506.22,1,10
3624,Producto_3624,447.01,1,39
3625,Producto_3625,766.22,5,28
3626,Producto_3626,536.59,3,62
3627,Producto_3627,10.04,4,56
3628,Producto_3628,546.69,4,67
3629,Producto_3629,851.01,2,47
3630,Producto_3630,117.35,3,80
3631,Producto_3631,331.09,3,36
3632,Producto_3632,444.22,1,85
3633,Producto_3633,960.74,4,6
3634,Producto_3634,526.64,2,22
3635,Producto_3635,682.64,1,30
3636,Producto_3636,902.66,3,50
3637,Producto_3637,782.28,5,28
3638,Producto_3638,806.32,5,40
3639,Producto_3639,960.39,5,92
3640,Producto_3640,539.47,2,51
3641,Producto_3641,703.43,1,6
3642,Producto_3642,513.24,3,29
3643,Producto_3643,973.82,2,22
3644,Producto_3644,577.42,2,84
3645,Producto_3645,508.96,2,99
3646,Producto_3646,931.86,1,50
3647,Producto_3647,453.96,1,43
3648,Producto_3648,650.47,3,75
3649,Producto_3649,867.74,5,31
3650,Producto_3650,393.63,3,1
3651,Producto_3651,860.03,1,62
3652,Producto_3652,441.0,5,87
3653,Producto_3653,121.63,3,19
3654,Producto_3654,114.33,4,34
3655,Producto_3655,164.26,5,80
3656,Producto_3656,822.2,2,14
3657,Producto_3657,206.66,4,25
3658,Producto_3658,660.19,3,19
3659,Producto_3659,306.64,2,87
3660,Producto_3660,881.41,2,51
3661,Producto_3661,180.87,2,23
3662,Producto_3662,161.51,3,70
3663,Producto_3663,894.93,2,31
3664,Producto_3664,384.54,5,47
3665,Producto_3665,940.9,4,85
3666,Producto_3666,531.57,5,57
3667,Producto_3667,636.7,2,95
3668,Producto_3668,621.97,1,43
3669,Producto_3669,112.01,5,19
3670,Producto_3670,602.79,3,98
3671,Producto_3671,490.33,3,33
3672,Producto_3672,938.53,2,10
3673,Producto_3673,882.9,4,63
3674,Producto_3674,943.78,4,9
3675,Producto_3675,128.47,1,87
3676,Producto_3676,553.3,2,8
3677,Producto_3677,781.17,1,35
3678,Producto_3678,331.84,2,17
3679,Producto_3679,50.64,4,39
3680,Producto_3680,249.24,5,85
3681,Producto_3681,146.0,5,16
3682,Producto_3682,21.47,4,78
3683,Producto_3683,760.59,4,72
3684,Producto_3684,522.98,5,57
3685,Producto_3685,594.81,4,8
3686,Producto_3686,720.89,1,98
3687,Producto_3687,822.61,5,63
3688,Producto_3688,645.87,3,60
3689,Producto_3689,95.36,3,53
3690,Producto_3690,469.54,4,73
3691,Producto_3691,280.48,2,62
3692,Producto_3692,699.66,4,8
3693,Producto_3693,757.61,4,30
3694,Producto_3694,591.39,5,41
3695,Producto_3695,866.06,4,42
3696,Producto_3696,866.51,1,96
3697,Producto_3697,92.9,1,4
3698,Producto_3698,961.54,5,96
3699,Producto_3699,446.81,1,79
3700,Producto_3700,716.11,1,1
3701,Producto_3701,130.33,5,97
3702,Producto_3702,53.4,3,47
3703,Producto_3703,646.33,1,22
3704,Producto_3704,233.67,1,42
3705,Producto_3705,343.22,2,38
3706,Producto_3706,811.87,3,58
3707,Producto_3707,84.32,2,3
3708,Producto_3708,102.8,1,64
3709,Producto_3709,446.49,5,80
3710,Producto_3710,982.63,3,92
3711,Producto_3711,828.64,5,78
3712,Producto_3712,859.35,2,82
3713,Producto_3713,500.67,2,53
3714,Producto_3714,627.77,2,64
3715,Producto_3715,360.42,5,74
3716,Producto_3716,926.41,3,81
3717,Producto_3717,816.07,1,33
3718,Producto_3718,314.63,4,97
3719,Producto_3719,205.68,3,1
3720,Producto_3720,350.7,1,36
3721,Producto_3721,728.16,1,15
3722,Producto_3722,170.01,4,0
3723,Producto_3723,301.22,2,39
3724,Producto_3724,388.96,1,68
3725,Producto_3725,228.88,2,68
3726,Producto_3726,230.11,2,99
3727,Producto_3727,225.97,1,60
3728,Producto_3728,757.61,4,51
3729,Producto_3729,350.61,3,69
3730,Producto_3730,575.63,3,16
3731,Producto_3731,311.23,1,10
3732,Producto_3732,271.61,4,73
3733,Producto_3733,71.67,5,99
3734,Producto_3734,463.36,5,51
3735,Producto_3735,286.58,3,94
3736,Producto_3736,116.66,1,22
3737,Producto_3737,699.49,2,13
3738,Producto_3738,779.18,5,70
3739,Producto_3739,937.86,1,79
3740,Producto_3740,183.44,5,25
3741,Producto_3741,501.71,1,40
3742,Producto_3742,180.57,5,96
3743,Producto_3743,713.71,5,4
3744,Producto_3744,329.45,3,65
3745,Producto_3745,88.0,1,61
3746,Producto_3746,290.2,1,93
3747,Producto_3747,716.69,1,92
3748,Producto_3748,912.52,5,42
3749,Producto_3749,71.53,2,42
3750,Producto_3750,193.62,2,40
3751,Producto_3751,76.71,4,5
3752,Producto_3752,996.93,1,10
3753,Producto_3753,345.44,2,91
3754,Producto_3754,967.65,1,55
3755,Producto_3755,950.0,4,93
3756,Producto_3756,568.26,1,55
3757,Producto_3757,226.55,2,65
3758,Producto_3758,876.78,5,36
3759,Producto_3759,545.72,2,41
3760,Producto_3760,767.96,2,46
3761,Producto_3761,444.7,4,37
3762,Producto_3762,731.51,1,100
3763,Producto_3763,129.69,5,97
3764,Producto_3764,826.64,4,89
3765,Producto_3765,20.76,5,64
3766,Producto_3766,414.45,3,89
3767,Producto_3767,92.09,2,57
3768,Producto_3768,919.57,3,75
3769,Producto_3769,666.87,4,14
3770,Producto_3770,593.75,1,8
3771,Producto_3771,816.96,2,32
3772,Producto_3772,407.46,4,6
3773,Producto_3773,996.47,1,79
3774,Producto_3774,810.4,4,68
3775,Producto_3775,959.27,1,19
3776,Producto_3776,287.93,3,96
3777,Producto_3777,452.13,2,49
3778,Producto_3778,929.84,2,49
3779,Producto_3779,317.27,2,52
3780,Producto_3780,604.73,3,8
3781,Producto_3781,739.86,4,71
3782,Producto_3782,287.82,1,58
3783,Producto_3783,23.55,1,82
3784,Producto_3784,287.73,1,95
3785,Producto_3785,231.7,2,75
3786,Producto_3786,779.96,2,89
3787,Producto_3787,637.47,4,88
3788,Producto_3788,316.66,4,75
3789,Producto_3789,689.91,4,68
3790,Producto_3790,701.38,1,96
3791,Producto_3791,688.59,2,51
3792,Producto_3792,684.52,4,48
3793,Producto_3793,511.33,1,4
3794,Producto_3794,557.92,2,53
3795,Producto_3795,395.4,3,11
3796,Producto_3796,282.99,5,15
3797,Producto_3797,659.07,1,41
3798,Producto_3798,728.94,3,52
3799,Producto_3799,998.07,3,14
3800,Producto_3800,746.51,1,53
3801,Producto_3801,539.16,5,13
3802,Producto_3802,800.33,4,86
3803,Producto_3803,702.43,3,85
3804,Producto_3804,839.65,2,75
3805,Producto_3805,953.39,5,29
3806,Producto_3806,141.21,2,70
3807,Producto_3807,513.46,1,84
3808,Producto_3808,159.59,2,53
3809,Producto_3809,771.61,3,42
3810,Producto_3810,949.24,3,48
3811,Producto_3811,850.84,4,97
3812,Producto_3812,866.66,5,4
3813,Producto_3813,674.84,4,20
3814,Producto_3814,481.43,3,35
3815,Producto_3815,707.21,5,49
3816,Producto_3816,369.02,4,100
3817,Producto_3817,12.02,3,88
3818,Producto_3818,240.65,3,92
3819,Producto_3819,637.93,2,57
3820,Producto_3820,966.22,3,58
3821,Producto_3821,694.39,2,13
3822,Producto_3822,113.31,3,14
3823,Producto_3823,685.42,4,86
3824,Producto_3824,23.88,4,24
3825,Producto_3825,855.88,3,21
3826,Producto_3826,238.89,4,16
3827,Producto_3827,382.36,1,62
3828,Producto_3828,985.54,3,75
3829,Producto_3829,945.06,2,44
3830,Producto_3830,236.08,4,51
3831,Producto_3831,896.37,5,97
3832,Producto_3832,335.63,2,98
3833,Producto_3833,838.88,2,0
3834,Producto_3834,41.71,2,34
3835,Producto_3835,288.41,5,32
3836,Producto_3836,93.57,2,87
3837,Producto_3837,401.26,4,83
3838,Producto_3838,773.4,2,4
3839,Producto_3839,401.91,3,19
3840,Producto_3840,121.86,1,85
3841,Producto_3841,463.01,1,52
3842,Producto_3842,180.49,2,63
3843,Producto_3843,639.21,1,1
3844,Producto_3844,603.06,5,19
3845,Producto_3845,662.44,5,16
3846,Producto_3846,871.99,5,20
3847,Producto_3847,520.14,1,95
3848,Producto_3848,546.36,1,3
3849,Producto_3849,993.23,3,40
3850,Producto_3850,587.02,3,89
3851,Producto_3851,827.03,1,45
3852,Producto_3852,314.16,5,48
3853,Producto_3853,472.0,3,79
3854,Producto_3854,957.41,5,84
3855,Producto_3855,733.24,3,96
3856,Producto_3856,951.05,3,78
3857,Producto_3857,411.94,2,99
3858,Producto_3858,509.14,1,31
3859,Producto_3859,881.85,4,91
3860,Producto_3860,779.56,1,76
3861,Producto_3861,138.2,2,92
3862,Producto_3862,972.21,5,45
3863,Producto_3863,608.65,2,42
3864,Producto_3864,863.7,2,36
3865,Producto_3865,700.94,5,31
3866,Producto_3866,142.24,1,62
3867,Producto_3867,809.44,3,79
3868,Producto_3868,606.05,2,53
3869,Producto_3869,857.92,4,24
3870,Producto_3870,420.53,5,88
3871,Producto_3871,400.78,4,94
3872,Producto_3872,140.48,2,45
3873,Producto_3873,449.56,4,93
3874,Producto_3874,923.58,1,68
3875,Producto_3875,87.12,3,40
3876,Producto_3876,963.07,2,41
3877,Producto_3877,568.46,1,52
3878,Producto_3878,744.36,2,9
3879,Producto_3879,230.74,3,68
3880,Producto_3880,404.33,3,62
3881,Producto_3881,638.07,2,23
3882,Producto_3882,885.31,5,12
3883,Producto_3883,666.8,3,21
3884,Producto_3884,192.62,4,76
3885,Producto_3885,560.73,1,46
3886,Producto_3886,970.47,5,78
3887,Producto_3887,997.19,1,80
3888,Producto_3888,92.96,4,61
3889,Producto_3889,23.42,5,55
3890,Producto_3890,422.45,1,48
3891,Producto_3891,852.08,2,26
3892,Producto_3892,537.18,3,15
3893,Producto_3893,636.22,3,61
3894,Producto_3894,832.15,1,17
3895,Producto_3895,699.72,5,26
3896,Producto_3896,651.26,4,85
3897,Producto_3897,968.44,2,37
3898,Producto_3898,523.2,3,97
3899,Producto_3899,980.14,5,4
3900,Producto_3900,610.33,5,1
3901,Producto_3901,23.61,3,72
3902,Producto_3902,988.27,5,18
3903,Producto_3903,303.28,2,74
3904,Producto_3904,532.58,5,7
3905,Producto_3905,62.53,4,36
3906,Producto_3906,688.64,2,69
3907,Producto_3907,78.24,4,52
3908,Producto_3908,360.16,1,96
3909,Producto_3909,131.37,1,67
3910,Producto_3910,850.7,5,94
3911,Producto_3911,36.38,1,55
3912,Producto_3912,702.67,5,34
3913,Producto_3913,353.05,4,28
3914,Producto_3914,938.24,1,18
3915,Producto_3915,421.97,4,59
3916,Producto_3916,793.32,2,32
3917,Producto_3917,79.18,3,0
3918,Producto_3918,882.15,5,0
3919,Producto_3919,795.72,1,77
3920,Producto_3920,256.04,3,33
3921,Producto_3921,82.62,4,69
3922,Producto_3922,208.77,4,37
3923,Producto_3923,920.34,4,60
3924,Producto_3924,983.83,3,96
3925,Producto_3925,636.87,1,16
3926,Producto_3926,228.94,5,17
3927,Producto_3927,67.38,3,30
3928,Producto_3928,493.82,5,97
3929,Producto_3929,544.41,4,70
3930,Producto_3930,72.17,2,26
3931,Producto_3931,201.51,1,39
3932,Producto_3932,826.48,4,34
3933,Producto_3933,40.91,1,9
3934,Producto_3934,311.4,5,97
3935,Producto_3935,663.02,5,67
3936,Producto_3936,49.33,1,35
3937,Producto_3937,205.54,3,55
3938,Producto_3938,548.58,3,1
3939,Producto_3939,136.32,1,89
3940,Producto_3940,88.25,4,96
3941,Producto_3941,934.46,1,21
3942,Producto_3942,484.22,1,91
3943,Producto_3943,181.16,4,69
3944,Producto_3944,698.87,3,87
3945,Producto_3945,175.26,1,2
3946,Producto_3946,627.79,1,33
3947,Producto_3947,663.71,3,13
3948,Producto_3948,583.41,1,54
3949,Producto_3949,223.77,4,77
3950,Producto_3950,162.2,3,66
3951,Producto_3951,481.94,3,45
3952,Producto_3952,792.19,5,76
3953,Producto_3953,327.5,5,46
3954,Producto_3954,927.52,5,69
3955,Producto_3955,821.14,4,72
3956,Producto_3956,105.64,4,22
3957,Producto_3957,65.2,1,82
3958,Producto_3958,62.21,5,69
3959,Producto_3959,469.78,5,39
3960,Producto_3960,839.86,4,25
3961,Producto_3961,410.74,3,9
3962,Producto_3962,969.26,1,20
3963,Producto_3963,659.37,2,94
3964,Producto_3964,543.08,5,93
3965,Producto_3965,459.02,3,93
3966,Producto_3966,62.03,1,57
3967,Producto_3967,369.55,3,67
3968,Producto_3968,427.95,4,15
3969,Producto_3969,153.66,2,15
3970,Producto_3970,716.88,3,94
3971,Producto_3971,218.5,3,93
3972,Producto_3972,126.31,5,40
3973,Producto_3973,715.66,1,28
3974,Producto_3974,307.48,4,45
3975,Producto_3975,338.63,5,13
3976,Producto_3976,136.92,4,50
3977,Producto_3977,300.69,2,28
3978,Producto_3978,444.11,4,46
3979,Producto_3979,25.26,1,82
3980,Producto_3980,287.93,1,93
3981,Producto_3981,521.32,5,80
3982,Producto_3982,354.37,3,64
3983,Producto_3983,482.71,1,12
3984,Producto_3984,218.32,1,39
3985,Producto_3985,391.79,3,96
3986,Producto_3986,127.93,2,15
3987,Producto_3987,571.98,1,42
3988,Producto_3988,382.13,2,69
3989,Producto_3989,151.99,4,16
3990,Producto_3990,940.88,3,68
